,Name,Vertex,Edges,Density,Max. Degree,Avg. Degree,Max. k-core,Avg. Clustering Coeff.,Diameter,Average Path Length,Total Triangles,Avg. Eigenvector Centrality,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,Categories
334,twilight_PA_4,49,133,0.1130952380952381,25,5.428571428571429,3,0.2967978077537691,4,2.216836734693877,62.0,0.11988826196657527,1906884.0,2156595.0,343935.0,1174725.0,64170.0,248355.0,325575.0,93645.0,13230.0,9630.0,360.0,117472.0,5979.0,24835.0,87470.0,43532.0,17137.0,10156.0,19764.0,12104.0,1301.0,867.0,3278.0,6402.0,2125.0,439.0,315.0,391.0,873.0,220.0,25.0,121.0,5.0,0.0,PA
335,twilight_PA_40,49,132,0.11224489795918367,23,5.387755102040817,3,0.2166991935403648,4,2.3197278911564627,41.0,0.12188752693115724,1906884.0,2140380.0,348075.0,942885.0,42435.0,144090.0,242865.0,48285.0,8415.0,3285.0,45.0,97907.0,4216.0,11483.0,49146.0,29522.0,7063.0,5104.0,7584.0,5991.0,786.0,328.0,806.0,1722.0,818.0,165.0,55.0,28.0,154.0,40.0,2.0,2.0,0.0,0.0,PA
336,twilight_PA_41,49,131,0.11139455782312924,25,5.346938775510204,3,0.4011988385097628,4,2.244047619047619,69.0,0.11815929553679605,1906884.0,2124165.0,333315.0,1146780.0,71415.0,229005.0,319320.0,102105.0,12645.0,10890.0,360.0,113266.0,6563.0,21305.0,83223.0,42756.0,17691.0,11236.0,21111.0,11581.0,1301.0,1100.0,3619.0,7046.0,2374.0,426.0,353.0,405.0,1101.0,253.0,38.0,153.0,9.0,0.0,PA
337,twilight_PA_42,49,135,0.11479591836734696,25,5.510204081632653,3,0.3325851659345056,4,2.2346938775510203,64.0,0.12085411714819025,1906884.0,2189025.0,358425.0,1117800.0,66240.0,206955.0,311850.0,86085.0,11700.0,7695.0,180.0,115791.0,6535.0,18713.0,76394.0,40579.0,14078.0,9876.0,16051.0,9857.0,1152.0,831.0,2509.0,4430.0,1781.0,300.0,166.0,187.0,602.0,158.0,16.0,50.0,1.0,0.0,PA
338,twilight_PA_43,49,135,0.11479591836734696,15,5.510204081632653,3,0.20192018865488254,4,2.2993197278911564,42.0,0.12251455295529677,1906884.0,2189025.0,364860.0,969795.0,43470.0,124020.0,259020.0,47025.0,9720.0,3780.0,90.0,104715.0,4499.0,6650.0,47605.0,33444.0,5041.0,5644.0,8323.0,6687.0,910.0,282.0,1241.0,1639.0,1032.0,196.0,50.0,78.0,232.0,97.0,8.0,18.0,0.0,0.0,PA
339,twilight_PA_44,49,126,0.10714285714285714,22,5.142857142857143,3,0.23019021794531996,4,2.341836734693877,35.0,0.12153316986424273,1906884.0,2043090.0,316395.0,873540.0,36225.0,131580.0,211950.0,40050.0,7110.0,2790.0,45.0,86359.0,3415.0,10139.0,42491.0,24442.0,5686.0,4006.0,6536.0,4888.0,584.0,240.0,738.0,1482.0,628.0,130.0,51.0,37.0,148.0,39.0,2.0,8.0,0.0,0.0,PA
340,twilight_PA_45,49,124,0.1054421768707483,25,5.061224489795919,3,0.261590926080722,4,2.269557823129252,42.0,0.1197571585309916,1906884.0,2010660.0,298575.0,1025685.0,43470.0,212850.0,250695.0,59040.0,9495.0,4590.0,45.0,95444.0,3770.0,21576.0,62573.0,30942.0,10978.0,5329.0,10716.0,8058.0,816.0,382.0,1044.0,3136.0,986.0,318.0,144.0,42.0,223.0,62.0,4.0,8.0,0.0,0.0,PA
341,twilight_PA_46,49,127,0.10799319727891156,27,5.183673469387755,3,0.2640614110001865,4,2.2755102040816326,48.0,0.12000237987058618,1906884.0,2059305.0,317070.0,988425.0,49680.0,191745.0,255285.0,66690.0,8100.0,5085.0,135.0,95102.0,4470.0,20104.0,62377.0,30351.0,12666.0,6594.0,11312.0,6708.0,765.0,615.0,1383.0,3090.0,1014.0,168.0,95.0,114.0,321.0,62.0,3.0,25.0,0.0,0.0,PA
342,twilight_PA_47,49,131,0.11139455782312924,21,5.346938775510204,3,0.13763141620284478,4,2.33078231292517,34.0,0.12082688008237905,1906884.0,2124165.0,344475.0,890100.0,35190.0,122400.0,225000.0,40455.0,7875.0,2880.0,45.0,92678.0,3453.0,8610.0,42579.0,27115.0,5432.0,4367.0,6704.0,5327.0,730.0,257.0,872.0,1346.0,782.0,135.0,30.0,43.0,160.0,63.0,3.0,10.0,0.0,0.0,PA
343,twilight_PA_48,49,132,0.11224489795918367,20,5.387755102040817,3,0.3040120370141853,4,2.268707482993197,49.0,0.12381945234699895,1906884.0,2140380.0,343485.0,1048455.0,50715.0,170955.0,264420.0,56070.0,9630.0,4275.0,90.0,108394.0,5075.0,12282.0,55618.0,33997.0,7321.0,6079.0,9116.0,7178.0,887.0,363.0,1189.0,2040.0,976.0,208.0,71.0,72.0,226.0,69.0,4.0,17.0,0.0,0.0,PA
344,twilight_PA_49,49,130,0.11054421768707484,27,5.306122448979592,3,0.29256661705641296,4,2.2814625850340136,56.0,0.11961016723048253,1906884.0,2107950.0,331875.0,1045350.0,57960.0,204345.0,274500.0,75420.0,9945.0,7200.0,270.0,103289.0,5436.0,21085.0,67068.0,34144.0,13423.0,7770.0,13460.0,8332.0,927.0,640.0,2053.0,4332.0,1349.0,281.0,203.0,262.0,502.0,130.0,17.0,71.0,4.0,0.0,PA
345,twilight_PA_5,49,123,0.10459183673469387,31,5.020408163265306,3,0.30232336085736883,4,2.199829931972789,50.0,0.1208813052188382,1906884.0,1994445.0,289665.0,1103310.0,51750.0,281835.0,272070.0,78300.0,8820.0,5355.0,45.0,97955.0,4260.0,36788.0,80073.0,31577.0,18323.0,6840.0,13364.0,8009.0,782.0,700.0,1315.0,3826.0,1087.0,193.0,109.0,48.0,320.0,56.0,4.0,9.0,0.0,0.0,PA
346,twilight_PA_50,49,130,0.11054421768707484,19,5.306122448979592,3,0.2178470431234696,4,2.296768707482993,43.0,0.12034127767388292,1906884.0,2107950.0,334530.0,984285.0,44505.0,155205.0,257670.0,55305.0,9630.0,5265.0,135.0,99800.0,4232.0,11280.0,54795.0,32570.0,7790.0,5928.0,10535.0,7397.0,888.0,364.0,1634.0,2924.0,1124.0,255.0,154.0,140.0,361.0,110.0,9.0,44.0,1.0,0.0,PA
347,twilight_PA_51,49,127,0.10799319727891156,23,5.183673469387755,3,0.2711507264302295,4,2.3460884353741496,56.0,0.11626090911542472,1906884.0,2059305.0,316935.0,991530.0,57960.0,190935.0,263385.0,79560.0,10125.0,8055.0,225.0,95147.0,5176.0,18598.0,64697.0,32511.0,14290.0,8118.0,14753.0,8720.0,909.0,799.0,2349.0,5234.0,1584.0,343.0,285.0,249.0,692.0,157.0,18.0,87.0,3.0,0.0,PA
348,twilight_PA_52,49,131,0.11139455782312924,17,5.346938775510204,3,0.21261272740864573,4,2.3622448979591835,45.0,0.12357611159076524,1906884.0,2124165.0,345420.0,868365.0,46575.0,102825.0,220500.0,44865.0,7155.0,3510.0,90.0,91441.0,4763.0,5402.0,37742.0,26254.0,4523.0,5070.0,6723.0,4418.0,622.0,284.0,941.0,1295.0,669.0,99.0,35.0,58.0,151.0,46.0,3.0,9.0,0.0,0.0,PA
349,twilight_PA_53,49,128,0.10884353741496597,18,5.224489795918367,3,0.1298257764644319,4,2.349489795918368,27.0,0.12300491768669924,1906884.0,2075520.0,329985.0,822825.0,27945.0,102735.0,200430.0,28845.0,6210.0,1665.0,45.0,84332.0,2734.0,6248.0,35152.0,23198.0,3358.0,3036.0,4649.0,3938.0,589.0,130.0,512.0,700.0,483.0,82.0,11.0,41.0,70.0,30.0,1.0,6.0,0.0,0.0,PA
350,twilight_PA_54,49,128,0.10884353741496597,17,5.224489795918367,3,0.13752926078856448,4,2.3435374149659864,29.0,0.1240847389594744,1906884.0,2075520.0,328365.0,860085.0,30015.0,106965.0,213255.0,30690.0,6660.0,1575.0,0.0,88010.0,2943.0,5861.0,37391.0,25168.0,3289.0,3306.0,4836.0,4141.0,635.0,136.0,414.0,650.0,471.0,80.0,11.0,0.0,50.0,17.0,0.0,0.0,0.0,0.0,PA
351,twilight_PA_55,49,132,0.11224489795918367,21,5.387755102040817,3,0.23207698663881135,4,2.3401360544217686,53.0,0.11934004242184595,1906884.0,2140380.0,346950.0,968760.0,54855.0,147060.0,261090.0,66150.0,10170.0,6480.0,225.0,100113.0,5367.0,10849.0,54627.0,32951.0,9273.0,7432.0,11759.0,7421.0,895.0,592.0,1916.0,3225.0,1339.0,223.0,122.0,163.0,447.0,129.0,15.0,33.0,0.0,0.0,PA
352,twilight_PA_56,49,129,0.1096938775510204,24,5.2653061224489806,3,0.2714308761336268,4,2.2814625850340136,50.0,0.12041794115246543,1906884.0,2091735.0,327105.0,1021545.0,51750.0,191205.0,254925.0,62955.0,9540.0,5310.0,135.0,101122.0,4901.0,17908.0,59012.0,32146.0,10220.0,6322.0,10957.0,7553.0,837.0,450.0,1487.0,3078.0,1115.0,249.0,129.0,140.0,339.0,113.0,13.0,45.0,3.0,0.0,PA
353,twilight_PA_57,49,126,0.10714285714285714,20,5.142857142857143,3,0.19412103590406485,4,2.3503401360544216,37.0,0.12061814883517233,1906884.0,2043090.0,316755.0,865260.0,38295.0,121590.0,214335.0,42300.0,7245.0,3465.0,135.0,85921.0,3611.0,8246.0,41000.0,25123.0,5366.0,4363.0,7215.0,4946.0,631.0,240.0,1069.0,1688.0,758.0,126.0,59.0,123.0,225.0,71.0,7.0,34.0,2.0,0.0,PA
354,twilight_PA_58,49,132,0.11224489795918367,16,5.387755102040817,3,0.2091844096946138,4,2.3316326530612246,39.0,0.12317799272529488,1906884.0,2140380.0,348255.0,938745.0,40365.0,128070.0,240525.0,40995.0,9000.0,2430.0,0.0,98565.0,4120.0,7804.0,45437.0,29820.0,4732.0,4604.0,6247.0,6216.0,789.0,210.0,608.0,1050.0,780.0,214.0,27.0,0.0,86.0,56.0,2.0,0.0,0.0,0.0,PA
355,twilight_PA_59,49,128,0.10884353741496597,20,5.224489795918367,3,0.17119361721939594,4,2.363095238095238,34.0,0.1220051037086234,1906884.0,2075520.0,328185.0,864225.0,35190.0,119025.0,217305.0,38205.0,7695.0,2430.0,0.0,87515.0,3401.0,8136.0,41492.0,25513.0,4986.0,4087.0,6132.0,5113.0,636.0,230.0,643.0,1121.0,672.0,141.0,26.0,0.0,100.0,51.0,4.0,0.0,0.0,0.0,PA
356,twilight_PA_6,49,133,0.1130952380952381,21,5.428571428571429,3,0.20361612510472052,4,2.296768707482993,47.0,0.12152688992589675,1906884.0,2156595.0,352755.0,971865.0,48645.0,148680.0,253710.0,56520.0,8595.0,4680.0,180.0,101680.0,4854.0,11122.0,51111.0,31388.0,7805.0,6204.0,9099.0,6046.0,857.0,441.0,1340.0,2228.0,1012.0,153.0,79.0,144.0,308.0,94.0,14.0,40.0,3.0,0.0,PA
357,twilight_PA_60,49,130,0.11054421768707484,19,5.306122448979592,3,0.18473604980839456,4,2.3324829931972793,39.0,0.12251043041850106,1906884.0,2107950.0,338670.0,889065.0,40365.0,120960.0,217125.0,42975.0,6705.0,3060.0,45.0,92121.0,3998.0,7912.0,40425.0,25756.0,5435.0,4468.0,6686.0,4504.0,648.0,278.0,792.0,1415.0,644.0,100.0,40.0,27.0,148.0,35.0,2.0,4.0,0.0,0.0,PA
358,twilight_PA_61,49,129,0.1096938775510204,34,5.2653061224489806,3,0.4104636659858749,4,2.1819727891156457,67.0,0.119916099072019,1906884.0,2091735.0,318330.0,1223370.0,69345.0,335970.0,322425.0,109800.0,12150.0,9450.0,135.0,113185.0,6002.0,49438.0,98421.0,40093.0,27925.0,10235.0,19080.0,11561.0,1094.0,1223.0,2339.0,7267.0,1800.0,391.0,304.0,144.0,714.0,128.0,17.0,40.0,1.0,0.0,PA
359,twilight_PA_62,49,129,0.1096938775510204,18,5.2653061224489806,3,0.16039408104234032,4,2.3537414965986394,31.0,0.12451843746551265,1906884.0,2091735.0,334260.0,856980.0,32085.0,108045.0,210330.0,30330.0,6750.0,1305.0,0.0,88512.0,3232.0,6346.0,37139.0,24556.0,3286.0,3338.0,4421.0,4353.0,576.0,148.0,330.0,529.0,474.0,101.0,7.0,0.0,40.0,17.0,0.0,0.0,0.0,0.0,PA
360,twilight_PA_63,49,126,0.10714285714285714,16,5.142857142857143,3,0.17247695615042552,4,2.366496598639456,33.0,0.12333916195142484,1906884.0,2043090.0,318330.0,829035.0,34155.0,101430.0,199530.0,33030.0,5850.0,1710.0,0.0,83595.0,3325.0,5576.0,34204.0,23039.0,3478.0,3368.0,5123.0,3634.0,573.0,154.0,468.0,731.0,479.0,75.0,14.0,0.0,66.0,25.0,1.0,0.0,0.0,0.0,PA
361,twilight_PA_64,49,130,0.11054421768707484,21,5.306122448979592,3,0.1879669083750716,4,2.327380952380953,35.0,0.12431222761763258,1906884.0,2107950.0,339210.0,876645.0,36225.0,120465.0,214110.0,35325.0,6570.0,1890.0,0.0,90764.0,3660.0,8494.0,39318.0,24865.0,4253.0,3773.0,4969.0,4279.0,599.0,184.0,460.0,780.0,510.0,91.0,18.0,0.0,61.0,25.0,1.0,0.0,0.0,0.0,PA
362,twilight_PA_65,49,133,0.1130952380952381,24,5.428571428571429,3,0.2565177058965878,4,2.3180272108843543,56.0,0.12229082433198328,1906884.0,2156595.0,353880.0,945990.0,57960.0,151695.0,237825.0,61785.0,7695.0,5355.0,270.0,98883.0,5907.0,13233.0,48028.0,28191.0,8809.0,6609.0,8778.0,5122.0,680.0,511.0,1442.0,2265.0,897.0,115.0,72.0,183.0,322.0,88.0,16.0,51.0,5.0,0.0,PA
363,twilight_PA_66,49,121,0.10289115646258504,30,4.938775510204081,3,0.369047553339891,4,2.21343537414966,52.0,0.1184803568647504,1906884.0,1962015.0,277650.0,1128150.0,53820.0,293805.0,274500.0,84015.0,11115.0,7920.0,180.0,97767.0,4269.0,36731.0,82257.0,34082.0,19294.0,7188.0,16388.0,10766.0,862.0,706.0,1893.0,6273.0,1409.0,476.0,357.0,192.0,532.0,119.0,12.0,52.0,1.0,0.0,PA
364,twilight_PA_67,49,127,0.10799319727891156,22,5.183673469387755,3,0.2744213359143543,4,2.288265306122449,49.0,0.1189145699474234,1906884.0,2059305.0,316530.0,1000845.0,50715.0,177435.0,260415.0,66465.0,9630.0,6435.0,270.0,97325.0,4599.0,14874.0,60284.0,32403.0,10354.0,6932.0,12561.0,7748.0,901.0,539.0,2035.0,3559.0,1350.0,232.0,139.0,255.0,497.0,134.0,13.0,68.0,2.0,0.0,PA
365,twilight_PA_68,49,130,0.11054421768707484,19,5.306122448979592,3,0.2193274828202484,4,2.3358843537414966,44.0,0.12123845966408227,1906884.0,2107950.0,338175.0,900450.0,45540.0,125775.0,230580.0,48150.0,7425.0,3960.0,135.0,92595.0,4518.0,8528.0,45030.0,27619.0,6160.0,5293.0,7946.0,5297.0,712.0,325.0,1124.0,1885.0,806.0,129.0,66.0,109.0,212.0,57.0,2.0,23.0,0.0,0.0,PA
366,twilight_PA_69,49,127,0.10799319727891156,23,5.183673469387755,3,0.2644925788004759,4,2.360544217687075,51.0,0.11927206596507076,1906884.0,2059305.0,319005.0,943920.0,52785.0,154530.0,244350.0,61020.0,9090.0,4950.0,90.0,92685.0,4968.0,12665.0,53416.0,29554.0,9085.0,6577.0,10323.0,6804.0,776.0,498.0,1477.0,2580.0,1132.0,207.0,86.0,78.0,318.0,95.0,8.0,18.0,0.0,0.0,PA
367,twilight_PA_7,49,128,0.10884353741496597,20,5.224489795918367,3,0.2357006521345941,4,2.324829931972789,46.0,0.11908363443762295,1906884.0,2075520.0,324090.0,958410.0,47610.0,153315.0,254115.0,57915.0,9315.0,4995.0,180.0,95023.0,4463.0,11758.0,55398.0,31489.0,8276.0,6392.0,10648.0,7161.0,905.0,438.0,1635.0,2573.0,1228.0,208.0,87.0,151.0,354.0,126.0,14.0,37.0,1.0,0.0,PA
368,twilight_PA_70,49,132,0.11224489795918367,18,5.387755102040817,3,0.2383326590709544,4,2.32312925170068,45.0,0.12299471937666068,1906884.0,2140380.0,347895.0,947025.0,46575.0,129825.0,238905.0,49275.0,8055.0,3690.0,45.0,99542.0,4710.0,7987.0,44884.0,29457.0,5857.0,5307.0,7847.0,5392.0,755.0,318.0,926.0,1698.0,799.0,147.0,61.0,35.0,177.0,60.0,7.0,8.0,0.0,0.0,PA
369,twilight_PA_71,49,132,0.11224489795918367,20,5.387755102040817,3,0.2581528273541921,4,2.3180272108843543,51.0,0.12061417972808812,1906884.0,2140380.0,347130.0,964620.0,52785.0,144810.0,252720.0,61470.0,9090.0,5625.0,180.0,100121.0,5213.0,10328.0,51653.0,31276.0,8280.0,6873.0,10353.0,6551.0,815.0,519.0,1677.0,2723.0,1146.0,194.0,112.0,147.0,404.0,109.0,14.0,52.0,4.0,0.0,PA
370,twilight_PA_72,49,132,0.11224489795918367,27,5.387755102040817,3,0.2547789700850925,4,2.2712585034013606,52.0,0.120943349004882,1906884.0,2140380.0,344115.0,1033965.0,53820.0,197730.0,267615.0,67995.0,9315.0,5625.0,225.0,104638.0,5197.0,20521.0,63228.0,32893.0,12263.0,7052.0,11115.0,7443.0,867.0,576.0,1633.0,3195.0,1128.0,202.0,110.0,194.0,343.0,91.0,4.0,37.0,0.0,0.0,PA
371,twilight_PA_73,49,135,0.11479591836734696,20,5.510204081632653,3,0.1913194396008574,4,2.3171768707482987,47.0,0.12076847833023865,1906884.0,2189025.0,365445.0,956340.0,48645.0,131445.0,256500.0,55305.0,9225.0,5040.0,135.0,102588.0,4975.0,8600.0,50054.0,32385.0,6994.0,6438.0,9721.0,6571.0,906.0,417.0,1571.0,2394.0,1131.0,177.0,83.0,124.0,350.0,119.0,18.0,37.0,2.0,0.0,PA
372,twilight_PA_74,49,132,0.11224489795918367,19,5.387755102040817,3,0.20980365260708975,4,2.2916666666666665,42.0,0.12160393642143978,1906884.0,2140380.0,346770.0,972900.0,43470.0,139770.0,255105.0,50175.0,9315.0,4320.0,135.0,101418.0,4303.0,9047.0,50607.0,32366.0,6293.0,5627.0,9133.0,6708.0,896.0,307.0,1406.0,2115.0,1055.0,191.0,80.0,127.0,292.0,104.0,10.0,37.0,2.0,0.0,PA
373,twilight_PA_75,49,130,0.11054421768707484,19,5.306122448979592,3,0.18620484420699246,4,2.341836734693877,38.0,0.12231291829836595,1906884.0,2107950.0,339120.0,878715.0,39330.0,114075.0,222795.0,41895.0,7335.0,3240.0,90.0,91051.0,3895.0,7132.0,40538.0,26642.0,5153.0,4571.0,6827.0,4778.0,650.0,280.0,896.0,1522.0,653.0,114.0,53.0,77.0,151.0,47.0,3.0,14.0,0.0,0.0,PA
374,twilight_PA_76,49,123,0.10459183673469387,28,5.020408163265306,3,0.31800021595939965,4,2.2993197278911564,50.0,0.11732314503305866,1906884.0,1994445.0,293040.0,1025685.0,51750.0,233415.0,250695.0,75015.0,9450.0,6930.0,90.0,93058.0,4333.0,27117.0,67250.0,30211.0,15699.0,6441.0,13749.0,8574.0,760.0,633.0,1488.0,5182.0,1169.0,378.0,317.0,96.0,416.0,82.0,8.0,29.0,0.0,0.0,PA
375,twilight_PA_77,49,130,0.11054421768707484,19,5.306122448979592,3,0.2331218085846253,4,2.2908163265306123,40.0,0.12208804893666407,1906884.0,2107950.0,334485.0,985320.0,41400.0,150705.0,242685.0,48330.0,9000.0,3915.0,90.0,100903.0,4006.0,10373.0,48277.0,31287.0,6359.0,4999.0,8432.0,6525.0,817.0,294.0,987.0,2029.0,872.0,217.0,83.0,58.0,193.0,60.0,4.0,9.0,0.0,0.0,PA
376,twilight_PA_78,49,128,0.10884353741496597,20,5.224489795918367,3,0.2282069797265349,4,2.3027210884353737,47.0,0.12021684231513236,1906884.0,2075520.0,324180.0,956340.0,48645.0,151425.0,246240.0,56655.0,8460.0,4680.0,90.0,95244.0,4616.0,11064.0,52241.0,30338.0,7547.0,6241.0,9802.0,6285.0,831.0,429.0,1436.0,2242.0,1040.0,172.0,75.0,83.0,300.0,89.0,9.0,21.0,0.0,0.0,PA
377,twilight_PA_79,49,130,0.11054421768707484,23,5.306122448979592,3,0.26777129259383026,4,2.3010204081632653,51.0,0.1210856822612292,1906884.0,2107950.0,334980.0,973935.0,52785.0,159930.0,250425.0,63180.0,8595.0,5220.0,90.0,98503.0,5073.0,13080.0,55181.0,30406.0,9528.0,6686.0,10915.0,6416.0,734.0,530.0,1542.0,2731.0,1049.0,155.0,86.0,87.0,343.0,82.0,11.0,24.0,1.0,0.0,PA
378,twilight_PA_8,49,135,0.11479591836734696,22,5.510204081632653,3,0.26851054107956873,4,2.261904761904762,60.0,0.12116225055995157,1906884.0,2189025.0,359100.0,1102275.0,62100.0,188595.0,305685.0,78345.0,11880.0,7380.0,180.0,115306.0,6179.0,14913.0,69489.0,40666.0,11473.0,8808.0,14655.0,9477.0,1194.0,636.0,2129.0,3991.0,1615.0,299.0,169.0,132.0,469.0,135.0,15.0,27.0,0.0,0.0,PA
379,twilight_PA_80,49,134,0.11394557823129252,19,5.469387755102041,3,0.2091600009967356,4,2.2857142857142856,46.0,0.12191960236956635,1906884.0,2172810.0,358065.0,987390.0,47610.0,141435.0,264915.0,53955.0,9180.0,4545.0,90.0,104587.0,4827.0,9104.0,53334.0,33855.0,6680.0,6363.0,9784.0,6800.0,970.0,365.0,1526.0,2172.0,1123.0,172.0,74.0,92.0,312.0,93.0,11.0,25.0,1.0,0.0,PA
380,twilight_PA_81,49,128,0.10884353741496597,28,5.224489795918367,3,0.2817439552133429,4,2.238095238095238,52.0,0.12090867729383258,1906884.0,2075520.0,319275.0,1069155.0,53820.0,225450.0,276975.0,71415.0,9540.0,4950.0,90.0,102662.0,4913.0,24569.0,71310.0,34293.0,13393.0,7259.0,11951.0,8456.0,910.0,588.0,1453.0,2917.0,1207.0,283.0,75.0,92.0,288.0,98.0,6.0,19.0,0.0,0.0,PA
381,twilight_PA_82,49,131,0.11139455782312924,19,5.346938775510204,3,0.23664145574804585,4,2.3035714285714284,48.0,0.12017918485000773,1906884.0,2124165.0,340245.0,987390.0,49680.0,145080.0,258885.0,57915.0,9765.0,5445.0,180.0,101744.0,4857.0,9534.0,52298.0,33123.0,7517.0,6598.0,10198.0,7221.0,943.0,451.0,1672.0,2689.0,1254.0,226.0,110.0,148.0,400.0,122.0,14.0,43.0,2.0,0.0,PA
382,twilight_PA_83,49,133,0.1130952380952381,15,5.428571428571429,3,0.1246072521582726,4,2.3460884353741496,36.0,0.12389597063297593,1906884.0,2156595.0,357390.0,865260.0,37260.0,95850.0,216000.0,37980.0,7155.0,3240.0,45.0,93418.0,3836.0,4539.0,34122.0,25943.0,3613.0,4118.0,6142.0,4176.0,642.0,209.0,883.0,1246.0,639.0,101.0,43.0,35.0,165.0,53.0,4.0,11.0,0.0,0.0,PA
383,twilight_PA_84,49,126,0.10714285714285714,21,5.142857142857143,3,0.2553979467244773,4,2.348639455782313,46.0,0.11840317313336135,1906884.0,2043090.0,314280.0,922185.0,47610.0,145260.0,230760.0,53280.0,8595.0,4770.0,90.0,90406.0,4474.0,10925.0,47404.0,28374.0,7373.0,5529.0,8607.0,6388.0,786.0,374.0,1206.0,2397.0,1008.0,215.0,103.0,72.0,291.0,81.0,7.0,21.0,0.0,0.0,PA
384,twilight_PA_85,49,129,0.1096938775510204,13,5.2653061224489806,3,0.16503417217702934,4,2.385204081632653,35.0,0.12397904513222535,1906884.0,2091735.0,335520.0,828000.0,36225.0,89595.0,206055.0,33570.0,6525.0,2160.0,45.0,86364.0,3664.0,4012.0,32545.0,24303.0,2992.0,3782.0,4989.0,3841.0,594.0,169.0,618.0,756.0,531.0,76.0,15.0,32.0,91.0,35.0,2.0,6.0,0.0,0.0,PA
385,twilight_PA_86,49,131,0.11139455782312924,26,5.346938775510204,3,0.26765642520744554,4,2.2329931972789114,56.0,0.11997978581442895,1906884.0,2124165.0,334845.0,1111590.0,57960.0,229725.0,298485.0,82485.0,11520.0,7470.0,225.0,109797.0,5335.0,23311.0,77299.0,38228.0,15239.0,8357.0,15922.0,10033.0,1087.0,728.0,2132.0,4812.0,1639.0,327.0,200.0,198.0,532.0,140.0,15.0,46.0,1.0,0.0,PA
386,twilight_PA_87,49,129,0.1096938775510204,22,5.2653061224489806,3,0.2677004550527644,4,2.2627551020408165,49.0,0.1210960550082145,1906884.0,2091735.0,325620.0,1055700.0,50715.0,190935.0,272520.0,64935.0,9900.0,5445.0,45.0,104552.0,4731.0,15701.0,62880.0,34946.0,9849.0,6585.0,11859.0,7891.0,1022.0,443.0,1389.0,3029.0,1213.0,229.0,116.0,33.0,291.0,82.0,6.0,9.0,0.0,0.0,PA
387,twilight_PA_88,49,131,0.11139455782312924,23,5.346938775510204,3,0.3296412932895443,4,2.26530612244898,61.0,0.1197230399566274,1906884.0,2124165.0,336060.0,1083645.0,63135.0,208530.0,292545.0,84510.0,11160.0,8415.0,270.0,107976.0,5930.0,18894.0,72609.0,37668.0,14174.0,9013.0,16435.0,9487.0,1024.0,775.0,2497.0,5194.0,1617.0,326.0,251.0,261.0,622.0,137.0,14.0,68.0,2.0,0.0,PA
388,twilight_PA_89,49,125,0.10629251700680273,20,5.1020408163265305,3,0.17924418343322746,4,2.3435374149659864,37.0,0.11947954109850074,1906884.0,2026875.0,310500.0,879750.0,38295.0,133290.0,220140.0,45990.0,7245.0,4275.0,180.0,85769.0,3492.0,9932.0,44783.0,26011.0,6495.0,4535.0,8223.0,5370.0,677.0,272.0,1173.0,2312.0,765.0,157.0,111.0,146.0,236.0,53.0,1.0,29.0,0.0,0.0,PA
389,twilight_PA_9,49,132,0.11224489795918367,21,5.387755102040817,3,0.19961831552467804,4,2.2508503401360542,43.0,0.12324312727891808,1906884.0,2140380.0,343710.0,1043280.0,44505.0,177615.0,263475.0,52245.0,9765.0,3870.0,90.0,107360.0,4386.0,13981.0,56922.0,34273.0,7305.0,5638.0,8993.0,7531.0,905.0,343.0,1094.0,1962.0,947.0,241.0,64.0,90.0,202.0,68.0,3.0,23.0,1.0,0.0,PA
390,twilight_PA_90,49,128,0.10884353741496597,26,5.224489795918367,3,0.22424833669731628,4,2.2874149659863945,45.0,0.1205483374169894,1906884.0,2075520.0,322785.0,988425.0,46575.0,186390.0,252675.0,60795.0,9225.0,5085.0,135.0,96539.0,4274.0,18439.0,60909.0,29854.0,10604.0,6072.0,10780.0,7211.0,738.0,465.0,1466.0,2891.0,1074.0,192.0,93.0,124.0,327.0,96.0,10.0,31.0,1.0,0.0,PA
391,twilight_PA_91,49,126,0.10714285714285714,20,5.142857142857143,3,0.28722679565543024,4,2.3222789115646263,45.0,0.12219995667761195,1906884.0,2043090.0,313515.0,939780.0,46575.0,145530.0,231570.0,50265.0,8055.0,3870.0,45.0,92463.0,4418.0,10374.0,46075.0,28198.0,6531.0,4992.0,7680.0,5551.0,727.0,306.0,869.0,1792.0,742.0,151.0,63.0,34.0,166.0,46.0,3.0,8.0,0.0,0.0,PA
392,twilight_PA_92,49,131,0.11139455782312924,24,5.346938775510204,3,0.2143715497752766,4,2.278061224489796,46.0,0.12156497035889913,1906884.0,2124165.0,338265.0,1032930.0,47610.0,178515.0,277605.0,60030.0,10395.0,4680.0,90.0,104365.0,4554.0,15157.0,63405.0,34957.0,9074.0,6546.0,11224.0,8169.0,978.0,404.0,1534.0,2527.0,1236.0,229.0,82.0,99.0,303.0,96.0,6.0,28.0,1.0,0.0,PA
